CVE,CVSS version,CVSS,EPSS,EPSS percentile
CVE-2011-3587,cvssMetricV2,9.3,0.90592,0.99602
CVE-2011-3659,cvssMetricV2,9.3,0.77471,0.98919
CVE-2011-3923,cvssMetricV31,9.8,0.90832,0.99616
CVE-2011-4051,cvssMetricV2,10.0,0.72487,0.9866
CVE-2011-4789,cvssMetricV2,10.0,0.77794,0.9894
CVE-2011-4862,cvssMetricV2,10.0,0.92585,0.9974
CVE-2011-5001,cvssMetricV2,10.0,0.74706,0.98776
CVE-2011-5003,cvssMetricV2,10.0,0.74706,0.98776
CVE-2011-5007,cvssMetricV2,10.0,0.81115,0.99104
CVE-2011-5010,cvssMetricV2,10.0,0.81592,0.99131
CVE-2011-5046,cvssMetricV2,9.3,0.74086,0.98741
CVE-2011-5124,cvssMetricV2,10.0,0.70248,0.98551
CVE-2011-5165,cvssMetricV2,9.3,0.77714,0.98935
CVE-2011-5227,cvssMetricV2,10.0,0.77999,0.98951
CVE-2012-0002,cvssMetricV2,9.3,0.89487,0.99533
CVE-2012-0013,cvssMetricV2,9.3,0.88692,0.99491
CVE-2012-0124,cvssMetricV2,10.0,0.73427,0.9871
CVE-2012-0143,cvssMetricV2,9.3,0.71162,0.98593
CVE-2012-0177,cvssMetricV2,9.3,0.70341,0.98554
CVE-2012-0202,cvssMetricV2,10.0,0.74106,0.98741
CVE-2012-0261,cvssMetricV2,10.0,0.86451,0.99372
CVE-2012-0262,cvssMetricV2,10.0,0.91146,0.99635
CVE-2012-0267,cvssMetricV2,9.3,0.70025,0.98539
CVE-2012-0297,cvssMetricV2,10.0,0.88254,0.99469
CVE-2012-0299,cvssMetricV2,10.0,0.8227,0.99174
CVE-2012-0391,cvssMetricV31,9.8,0.91753,0.99676
CVE-2012-0432,cvssMetricV2,10.0,0.85177,0.99312
CVE-2012-0500,cvssMetricV2,10.0,0.74853,0.98786
CVE-2012-0507,cvssMetricV31,9.8,0.94103,0.99896
CVE-2012-0694,cvssMetricV31,9.8,0.82621,0.99189
CVE-2012-0779,cvssMetricV2,9.3,0.90067,0.99571
CVE-2012-0911,cvssMetricV31,9.8,0.77945,0.98947
CVE-2012-1182,cvssMetricV2,10.0,0.8154,0.99129
CVE-2012-1495,cvssMetricV31,9.8,0.88484,0.99479
CVE-2012-1710,cvssMetricV31,9.8,0.80602,0.99077
CVE-2012-1723,cvssMetricV31,9.8,0.94083,0.99894
CVE-2012-1823,cvssMetricV31,9.8,0.94424,0.9998
CVE-2012-1875,cvssMetricV2,9.3,0.8477,0.99292
CVE-2012-1876,cvssMetricV2,9.3,0.8749,0.99429
CVE-2012-2611,cvssMetricV2,9.3,0.77664,0.98931
CVE-2012-2953,cvssMetricV2,10.0,0.81887,0.99151
CVE-2012-3152,cvssMetricV31,9.1,0.92195,0.99708
CVE-2012-3274,cvssMetricV2,10.0,0.70999,0.98587
CVE-2012-3569,cvssMetricV2,9.3,0.80635,0.99079
CVE-2012-3752,cvssMetricV2,9.3,0.79074,0.99002
CVE-2012-3753,cvssMetricV2,9.3,0.78056,0.98955
CVE-2012-3811,cvssMetricV2,10.0,0.77369,0.98914
CVE-2012-3993,cvssMetricV2,9.3,0.77324,0.98911
CVE-2012-4177,cvssMetricV2,10.0,0.78817,0.98989
CVE-2012-4598,cvssMetricV2,9.3,0.70689,0.98573
CVE-2012-4681,cvssMetricV31,9.8,0.94188,0.99911
CVE-2012-4876,cvssMetricV2,10.0,0.73068,0.98693
CVE-2012-4924,cvssMetricV2,9.3,0.80455,0.99071
CVE-2012-4956,cvssMetricV2,10.0,0.7048,0.98559
CVE-2012-5076,cvssMetricV31,9.8,0.9282,0.99759
CVE-2012-5088,cvssMetricV2,10.0,0.79457,0.99021
CVE-2012-5201,cvssMetricV2,10.0,0.70852,0.98579
CVE-2012-5357,cvssMetricV30,9.8,0.8302,0.9921
CVE-2012-5691,cvssMetricV2,9.3,0.80201,0.99056
CVE-2012-5692,cvssMetricV2,10.0,0.83034,0.99211
CVE-2012-5896,cvssMetricV2,10.0,0.81254,0.99114
CVE-2012-5958,cvssMetricV2,10.0,0.88433,0.99479
CVE-2012-5959,cvssMetricV2,10.0,0.8239,0.99181
CVE-2012-5961,cvssMetricV2,10.0,0.70497,0.98561
CVE-2012-5962,cvssMetricV2,10.0,0.70497,0.98561
CVE-2012-5963,cvssMetricV2,10.0,0.70497,0.98561
CVE-2012-5964,cvssMetricV2,10.0,0.70497,0.98561
CVE-2012-6066,cvssMetricV2,9.3,0.77889,0.98944
CVE-2012-6275,cvssMetricV2,10.0,0.72879,0.98683
CVE-2013-0025,cvssMetricV2,9.3,0.85522,0.99331
CVE-2013-0230,cvssMetricV2,10.0,0.77379,0.98915
CVE-2013-0422,cvssMetricV31,9.8,0.93647,0.99842
CVE-2013-0625,cvssMetricV31,9.8,0.8656,0.99379
CVE-2013-0632,cvssMetricV31,9.8,0.92249,0.99711
CVE-2013-0634,cvssMetricV2,9.3,0.90149,0.99579
CVE-2013-0742,cvssMetricV2,9.3,0.76956,0.98894
CVE-2013-0753,cvssMetricV2,9.3,0.87202,0.99412
CVE-2013-0757,cvssMetricV2,9.3,0.74572,0.98767
CVE-2013-0758,cvssMetricV2,9.3,0.8772,0.99443
CVE-2013-0803,cvssMetricV31,9.8,0.83532,0.99236
CVE-2013-0928,cvssMetricV2,9.3,0.76308,0.98863
CVE-2013-1017,cvssMetricV2,9.3,0.75081,0.98796
CVE-2013-1080,cvssMetricV2,10.0,0.72916,0.98685
CVE-2013-1359,cvssMetricV31,9.8,0.88331,0.99472
CVE-2013-1488,cvssMetricV2,10.0,0.91471,0.99661
CVE-2013-1493,cvssMetricV2,10.0,0.91904,0.99686
CVE-2013-1599,cvssMetricV31,9.8,0.92058,0.99698
CVE-2013-1710,cvssMetricV2,10.0,0.79223,0.99008
CVE-2013-1965,cvssMetricV2,9.3,0.92947,0.99774
CVE-2013-1966,cvssMetricV2,9.3,0.92576,0.99739
CVE-2013-2010,cvssMetricV31,9.8,0.8216,0.99169
CVE-2013-2068,cvssMetricV2,9.4,0.76869,0.98891
CVE-2013-2134,cvssMetricV2,9.3,0.92173,0.99705
CVE-2013-2135,cvssMetricV2,9.3,0.91134,0.99634
CVE-2013-2251,cvssMetricV31,9.8,0.94328,0.99943
CVE-2013-2333,cvssMetricV2,10.0,0.82224,0.99172
CVE-2013-2343,cvssMetricV2,10.0,0.756,0.98825
CVE-2013-2367,cvssMetricV2,10.0,0.82093,0.99163
CVE-2013-2460,cvssMetricV2,9.3,0.91423,0.99657
CVE-2013-2465,cvssMetricV31,9.8,0.93561,0.99831
CVE-2013-2729,cvssMetricV31,9.8,0.91247,0.99643
CVE-2013-2730,cvssMetricV2,10.0,0.79085,0.99003
CVE-2013-2751,cvssMetricV2,10.0,0.83489,0.99233
CVE-2013-3184,cvssMetricV2,9.3,0.77916,0.98945
CVE-2013-3205,cvssMetricV2,9.3,0.85665,0.99338
CVE-2013-3214,cvssMetricV31,9.8,0.89073,0.99509
CVE-2013-3215,cvssMetricV31,9.8,0.77482,0.98919
CVE-2013-3346,cvssMetricV31,9.8,0.88092,0.99461
CVE-2013-3623,cvssMetricV2,10.0,0.8183,0.99146
CVE-2013-3893,cvssMetricV2,9.3,0.79807,0.99039
CVE-2013-3918,cvssMetricV2,9.3,0.84852,0.99297
CVE-2013-3928,cvssMetricV2,9.3,0.76868,0.9889
CVE-2013-4211,cvssMetricV31,9.8,0.88024,0.99459
CVE-2013-4710,cvssMetricV2,9.3,0.77698,0.98934
CVE-2013-4730,cvssMetricV2,10.0,0.75706,0.98832
CVE-2013-4798,cvssMetricV2,10.0,0.80203,0.99056
CVE-2013-4800,cvssMetricV2,9.3,0.72287,0.98649
CVE-2013-4810,cvssMetricV31,9.8,0.8682,0.99394
CVE-2013-4811,cvssMetricV2,10.0,0.78982,0.98996
CVE-2013-4822,cvssMetricV2,10.0,0.74063,0.98738
CVE-2013-4837,cvssMetricV2,10.0,0.74063,0.98738
CVE-2013-4983,cvssMetricV2,10.0,0.92878,0.99766
CVE-2013-4988,cvssMetricV2,9.3,0.81145,0.99106
CVE-2013-5019,cvssMetricV2,10.0,0.82583,0.99188
CVE-2013-5331,cvssMetricV2,9.3,0.87693,0.99441
CVE-2013-5486,cvssMetricV2,10.0,0.88677,0.9949
CVE-2013-5743,cvssMetricV31,9.8,0.79542,0.99025
CVE-2013-6194,cvssMetricV2,10.0,0.74775,0.98782
CVE-2013-6221,cvssMetricV2,10.0,0.8083,0.99088
CVE-2013-6490,cvssMetricV2,10.0,0.71049,0.98589
CVE-2013-6810,cvssMetricV2,10.0,0.74429,0.98761
CVE-2013-6955,cvssMetricV2,10.0,0.88181,0.99466
CVE-2014-0282,cvssMetricV2,9.3,0.71177,0.98594
CVE-2014-0307,cvssMetricV2,9.3,0.88314,0.99471
CVE-2014-0496,cvssMetricV31,9.8,0.73959,0.9873
CVE-2014-0497,cvssMetricV31,9.8,0.93526,0.99827
CVE-2014-0514,cvssMetricV2,9.3,0.89903,0.9956
CVE-2014-0515,cvssMetricV2,10.0,0.91597,0.99667
CVE-2014-0556,cvssMetricV2,10.0,0.87843,0.99449
CVE-2014-0569,cvssMetricV2,9.3,0.91732,0.99674
CVE-2014-0780,cvssMetricV31,9.8,0.91909,0.99687
CVE-2014-0980,cvssMetricV2,9.3,0.84071,0.99262
CVE-2014-1510,cvssMetricV31,9.8,0.71822,0.98622
CVE-2014-1511,cvssMetricV31,9.8,0.72108,0.98638
CVE-2014-1635,cvssMetricV2,10.0,0.78463,0.98971
CVE-2014-1773,cvssMetricV2,9.3,0.76623,0.98875
CVE-2014-1776,cvssMetricV31,9.8,0.74216,0.9875
CVE-2014-2206,cvssMetricV2,10.0,0.76643,0.98877
CVE-2014-2299,cvssMetricV2,9.3,0.727,0.98672
CVE-2014-2321,cvssMetricV2,10.0,0.94151,0.99907
CVE-2014-2323,cvssMetricV31,9.8,0.91774,0.99678
CVE-2014-2623,cvssMetricV2,10.0,0.8622,0.99364
CVE-2014-2624,cvssMetricV2,10.0,0.81426,0.99124
CVE-2014-2626,cvssMetricV2,9.4,0.70647,0.9857
CVE-2014-3206,cvssMetricV30,9.8,0.90783,0.99612
CVE-2014-3791,cvssMetricV2,10.0,0.8118,0.99111
CVE-2014-3804,cvssMetricV2,10.0,0.82108,0.99164
CVE-2014-3828,cvssMetricV2,10.0,0.78588,0.98979
CVE-2014-3829,cvssMetricV2,10.0,0.87798,0.99447
CVE-2014-3913,cvssMetricV2,10.0,0.78463,0.98971
CVE-2014-3914,cvssMetricV2,10.0,0.77683,0.98932
CVE-2014-3936,cvssMetricV2,10.0,0.86285,0.99367
CVE-2014-6271,cvssMetricV31,9.8,0.9422,0.99915
CVE-2014-6277,cvssMetricV2,10.0,0.84034,0.99259
CVE-2014-6278,cvssMetricV2,10.0,0.89223,0.99518
CVE-2014-6287,cvssMetricV31,9.8,0.94369,0.99958
CVE-2014-6321,cvssMetricV2,10.0,0.9127,0.99646
CVE-2014-7169,cvssMetricV31,9.8,0.88517,0.99481
CVE-2014-7186,cvssMetricV2,10.0,0.89083,0.99509
CVE-2014-7187,cvssMetricV2,10.0,0.87388,0.99422
CVE-2014-7205,cvssMetricV2,10.0,0.8206,0.99161
CVE-2014-7236,cvssMetricV31,9.1,0.85949,0.99351
CVE-2014-7862,cvssMetricV30,9.8,0.81864,0.99148
CVE-2014-8361,cvssMetricV31,9.8,0.93956,0.99878
CVE-2014-8440,cvssMetricV2,10.0,0.87336,0.99418
CVE-2014-8516,cvssMetricV31,9.8,0.82704,0.99195
CVE-2014-8739,cvssMetricV31,9.8,0.79959,0.99047
CVE-2014-8741,cvssMetricV31,9.8,0.74065,0.98739
CVE-2014-9222,cvssMetricV2,10.0,0.88191,0.99467
CVE-2014-9583,cvssMetricV2,10.0,0.90115,0.99576
CVE-2014-9727,cvssMetricV2,10.0,0.85883,0.99348
CVE-2015-0014,cvssMetricV2,10.0,0.80777,0.99085
CVE-2015-0096,cvssMetricV2,9.3,0.89275,0.99519
CVE-2015-0097,cvssMetricV2,9.3,0.77348,0.98913
CVE-2015-0235,cvssMetricV2,10.0,0.89535,0.99534
CVE-2015-0240,cvssMetricV2,10.0,0.88937,0.99503
CVE-2015-0311,cvssMetricV31,9.8,0.93476,0.99821
CVE-2015-0313,cvssMetricV31,9.8,0.93385,0.99812
CVE-2015-0318,cvssMetricV2,10.0,0.89584,0.99537
CVE-2015-0336,cvssMetricV2,9.3,0.91735,0.99675
CVE-2015-0359,cvssMetricV2,10.0,0.89959,0.99565
CVE-2015-0779,cvssMetricV2,10.0,0.77141,0.98902
CVE-2015-0936,cvssMetricV31,9.8,0.83905,0.99254
CVE-2015-1158,cvssMetricV2,10.0,0.81277,0.99115
CVE-2015-1171,cvssMetricV2,10.0,0.76565,0.98873
CVE-2015-1187,cvssMetricV31,9.8,0.81513,0.99128
CVE-2015-1427,cvssMetricV31,9.8,0.92899,0.99768
CVE-2015-1497,cvssMetricV2,10.0,0.88177,0.99466
CVE-2015-1538,cvssMetricV2,10.0,0.85813,0.99345
CVE-2015-1635,cvssMetricV31,9.8,0.9431,0.99937
CVE-2015-2049,cvssMetricV2,9.0,0.82874,0.99204
CVE-2015-2051,cvssMetricV31,9.8,0.92747,0.99753
CVE-2015-2284,cvssMetricV2,10.0,0.78355,0.98967
CVE-2015-2342,cvssMetricV2,10.0,0.92031,0.99695
CVE-2015-2373,cvssMetricV2,10.0,0.71299,0.98601
CVE-2015-2509,cvssMetricV2,9.3,0.89602,0.99539
CVE-2015-2794,cvssMetricV30,9.8,0.93645,0.99842
CVE-2015-2797,cvssMetricV2,10.0,0.80612,0.99078
CVE-2015-2845,cvssMetricV2,10.0,0.85619,0.99335
CVE-2015-2857,cvssMetricV31,9.8,0.85425,0.99327
CVE-2015-3043,cvssMetricV31,9.8,0.86445,0.99371
CVE-2015-3090,cvssMetricV2,10.0,0.90836,0.99617
CVE-2015-3105,cvssMetricV2,10.0,0.91243,0.99643
CVE-2015-3113,cvssMetricV31,9.8,0.92874,0.99766
CVE-2015-3306,cvssMetricV2,10.0,0.94111,0.99898
CVE-2015-3628,cvssMetricV2,9.0,0.75958,0.98843
CVE-2015-3864,cvssMetricV2,10.0,0.87555,0.99432
CVE-2015-4068,cvssMetricV31,9.1,0.86126,0.9936
CVE-2015-4455,cvssMetricV30,9.8,0.77943,0.98946
CVE-2015-4852,cvssMetricV31,9.8,0.92262,0.99713
CVE-2015-5082,cvssMetricV2,10.0,0.84624,0.99286
CVE-2015-5119,cvssMetricV31,9.8,0.93447,0.99819
CVE-2015-5122,cvssMetricV31,9.8,0.92827,0.9976
CVE-2015-5254,cvssMetricV30,9.8,0.84934,0.993
CVE-2015-5371,cvssMetricV2,10.0,0.86884,0.99397
CVE-2015-5377,cvssMetricV30,9.8,0.71061,0.9859
CVE-2015-6922,cvssMetricV31,9.8,0.76716,0.9888
CVE-2015-7450,cvssMetricV31,9.8,0.93997,0.99883
CVE-2015-7501,cvssMetricV30,9.8,0.70241,0.9855
CVE-2015-7545,cvssMetricV30,9.8,0.76601,0.98874
CVE-2015-7709,cvssMetricV2,10.0,0.87369,0.99421
CVE-2015-7755,cvssMetricV2,10.0,0.8916,0.99515
CVE-2015-7765,cvssMetricV2,9.0,0.79346,0.99016
CVE-2015-7766,cvssMetricV2,9.0,0.77548,0.98922
CVE-2015-7871,cvssMetricV31,9.8,0.83207,0.9922
CVE-2015-8048,cvssMetricV2,10.0,0.72827,0.98679
CVE-2015-8103,cvssMetricV31,9.8,0.90563,0.996
CVE-2015-8249,cvssMetricV30,9.8,0.82239,0.99173
CVE-2015-8351,cvssMetricV30,9.0,0.79192,0.99007
CVE-2015-8410,cvssMetricV2,10.0,0.72827,0.98679
CVE-2015-8411,cvssMetricV2,10.0,0.72827,0.98679
CVE-2015-8412,cvssMetricV2,10.0,0.72827,0.98679
CVE-2015-8413,cvssMetricV2,10.0,0.72827,0.98679
CVE-2015-8420,cvssMetricV2,10.0,0.74214,0.98749
CVE-2015-8421,cvssMetricV2,10.0,0.74214,0.98749
CVE-2015-8422,cvssMetricV2,10.0,0.74214,0.98749
CVE-2015-8423,cvssMetricV2,10.0,0.74214,0.98749
CVE-2015-8424,cvssMetricV2,10.0,0.74214,0.98749
CVE-2015-8425,cvssMetricV2,10.0,0.74214,0.98749
CVE-2015-8426,cvssMetricV2,10.0,0.74214,0.98749
CVE-2015-8427,cvssMetricV2,10.0,0.74214,0.98749
CVE-2015-8428,cvssMetricV2,10.0,0.74214,0.98749
CVE-2015-8429,cvssMetricV2,10.0,0.74214,0.98749
CVE-2015-8430,cvssMetricV2,10.0,0.74214,0.98749
CVE-2015-8431,cvssMetricV2,10.0,0.74214,0.98749
CVE-2015-8434,cvssMetricV2,10.0,0.74214,0.98749
CVE-2015-9323,cvssMetricV31,9.8,0.70119,0.98544
CVE-2016-0638,cvssMetricV30,9.8,0.72968,0.98688
CVE-2016-0705,cvssMetricV30,9.8,0.75445,0.98816
CVE-2016-0854,cvssMetricV30,9.8,0.75137,0.98799
CVE-2016-1000282,cvssMetricV30,9.8,0.74231,0.98751
CVE-2016-10033,cvssMetricV31,9.8,0.94436,0.99985
CVE-2016-10034,cvssMetricV30,9.8,0.86017,0.99354
CVE-2016-10045,cvssMetricV31,9.8,0.93791,0.9986
CVE-2016-10074,cvssMetricV30,9.8,0.7872,0.98985
CVE-2016-10108,cvssMetricV30,9.8,0.91159,0.99636
CVE-2016-10134,cvssMetricV30,9.8,0.77892,0.98945
CVE-2016-10174,cvssMetricV31,9.8,0.92291,0.99715
CVE-2016-10175,cvssMetricV30,9.8,0.81606,0.99133
CVE-2016-10176,cvssMetricV30,9.8,0.86619,0.99381
CVE-2016-1019,cvssMetricV31,9.8,0.81479,0.99127
CVE-2016-10372,cvssMetricV30,9.8,0.91364,0.99651
CVE-2016-1209,cvssMetricV30,9.8,0.77252,0.98907
CVE-2016-1287,cvssMetricV30,9.8,0.90813,0.99615
CVE-2016-1524,cvssMetricV30,9.6,0.71253,0.98599
CVE-2016-1555,cvssMetricV31,9.8,0.94323,0.99941
CVE-2016-1560,cvssMetricV30,9.8,0.81672,0.99138
CVE-2016-1909,cvssMetricV30,9.8,0.81595,0.99131
CVE-2016-20017,cvssMetricV31,9.8,0.88496,0.9948
CVE-2016-2004,cvssMetricV30,9.8,0.92842,0.99762
CVE-2016-2296,cvssMetricV30,9.4,0.74612,0.98769
CVE-2016-2298,cvssMetricV30,9.8,0.73028,0.98692
CVE-2016-2386,cvssMetricV31,9.8,0.72064,0.98635
CVE-2016-3087,cvssMetricV30,9.8,0.8991,0.99561
CVE-2016-3088,cvssMetricV31,9.8,0.94339,0.99947
CVE-2016-3236,cvssMetricV30,9.8,0.78002,0.98951
CVE-2016-3427,cvssMetricV31,9.8,0.93934,0.99875
CVE-2016-3510,cvssMetricV30,9.8,0.92898,0.99768
CVE-2016-4010,cvssMetricV30,9.8,0.83889,0.99253
CVE-2016-4117,cvssMetricV31,9.8,0.92404,0.99726
CVE-2016-4437,cvssMetricV31,9.8,0.94344,0.9995
CVE-2016-4438,cvssMetricV30,9.8,0.84131,0.99265
CVE-2016-5640,cvssMetricV30,9.8,0.73003,0.9869
CVE-2016-5674,cvssMetricV30,9.8,0.93576,0.99834
CVE-2016-5675,cvssMetricV30,9.8,0.75746,0.98833
CVE-2016-5734,cvssMetricV30,9.8,0.80148,0.99054
CVE-2016-6195,cvssMetricV30,9.8,0.83875,0.99252
CVE-2016-6563,cvssMetricV30,9.8,0.8528,0.9932
CVE-2016-6600,cvssMetricV30,9.8,0.90386,0.9959
CVE-2016-6603,cvssMetricV30,9.8,0.85558,0.99332
CVE-2016-6662,cvssMetricV30,9.8,0.89577,0.99537
CVE-2016-6909,cvssMetricV30,9.8,0.73564,0.98714
CVE-2016-7124,cvssMetricV30,9.8,0.78487,0.98972
CVE-2016-7456,cvssMetricV30,9.8,0.82117,0.99166
CVE-2016-7547,cvssMetricV30,9.8,0.89697,0.99547
CVE-2016-7552,cvssMetricV30,9.8,0.93418,0.99817
CVE-2016-8204,cvssMetricV31,9.8,0.71339,0.98602
CVE-2016-8582,cvssMetricV30,9.8,0.80548,0.99075
CVE-2016-8735,cvssMetricV31,9.8,0.94114,0.99899
CVE-2016-8869,cvssMetricV30,9.8,0.9346,0.9982
CVE-2016-9299,cvssMetricV30,9.8,0.89903,0.99561
CVE-2016-9498,cvssMetricV30,9.8,0.75632,0.98827
CVE-2017-1000353,cvssMetricV31,9.8,0.94451,0.99991
CVE-2017-1000486,cvssMetricV31,9.8,0.93757,0.99857
CVE-2017-1002000,cvssMetricV30,9.8,0.74308,0.98755
CVE-2017-10366,cvssMetricV30,9.8,0.73086,0.98693
CVE-2017-1092,cvssMetricV30,9.8,0.76199,0.98855
CVE-2017-11165,cvssMetricV30,9.8,0.91719,0.99674
CVE-2017-11317,cvssMetricV31,9.8,0.93129,0.99787
CVE-2017-11357,cvssMetricV31,9.8,0.9362,0.9984
CVE-2017-11394,cvssMetricV30,9.8,0.81485,0.99127
CVE-2017-12149,cvssMetricV31,9.8,0.94313,0.99938
CVE-2017-12477,cvssMetricV31,9.8,0.82065,0.99161
CVE-2017-12478,cvssMetricV31,9.8,0.72443,0.98658
CVE-2017-12542,cvssMetricV30,10.0,0.94154,0.99907
CVE-2017-12557,cvssMetricV30,9.8,0.86669,0.99385
CVE-2017-12611,cvssMetricV30,9.8,0.94305,0.99935
CVE-2017-12629,cvssMetricV31,9.8,0.93915,0.99871
CVE-2017-12635,cvssMetricV30,9.8,0.94148,0.99906
CVE-2017-12943,cvssMetricV31,9.8,0.81366,0.9912
CVE-2017-13696,cvssMetricV30,9.8,0.77533,0.98921
CVE-2017-14078,cvssMetricV30,9.8,0.7197,0.98631
CVE-2017-14135,cvssMetricV30,9.8,0.89286,0.9952
CVE-2017-14143,cvssMetricV30,9.8,0.78039,0.98952
CVE-2017-14147,cvssMetricV30,9.8,0.80801,0.99086
CVE-2017-14491,cvssMetricV31,9.8,0.72214,0.98645
CVE-2017-14492,cvssMetricV30,9.8,0.92793,0.99757
CVE-2017-14706,cvssMetricV30,9.8,0.7678,0.98884
CVE-2017-14980,cvssMetricV30,9.8,0.80672,0.99081
CVE-2017-15222,cvssMetricV31,9.8,0.82045,0.9916
CVE-2017-15944,cvssMetricV31,9.8,0.94017,0.99886
CVE-2017-16562,cvssMetricV30,9.8,0.71239,0.98599
CVE-2017-16943,cvssMetricV30,9.8,0.79307,0.99014
CVE-2017-17105,cvssMetricV30,9.8,0.92389,0.99724
CVE-2017-17411,cvssMetricV30,9.8,0.92246,0.99711
CVE-2017-17485,cvssMetricV31,9.8,0.75421,0.98814
CVE-2017-17560,cvssMetricV30,9.8,0.86833,0.99395
CVE-2017-17736,cvssMetricV30,9.8,0.83065,0.99213
CVE-2017-17932,cvssMetricV30,9.8,0.75643,0.98829
CVE-2017-18044,cvssMetricV30,9.8,0.84223,0.99268
CVE-2017-18047,cvssMetricV30,9.8,0.71402,0.98606
CVE-2017-18349,cvssMetricV30,9.8,0.76209,0.98856
CVE-2017-18368,cvssMetricV31,9.8,0.9371,0.9985
CVE-2017-18369,cvssMetricV30,9.8,0.88579,0.99484
CVE-2017-2741,cvssMetricV30,9.8,0.87384,0.99421
CVE-2017-3066,cvssMetricV31,9.8,0.93734,0.99854
CVE-2017-3078,cvssMetricV30,9.8,0.72163,0.98642
CVE-2017-3241,cvssMetricV30,9.0,0.773,0.98909
CVE-2017-3248,cvssMetricV30,9.8,0.92836,0.99762
CVE-2017-3623,cvssMetricV30,10.0,0.76943,0.98894
CVE-2017-3881,cvssMetricV31,9.8,0.94117,0.999
CVE-2017-5173,cvssMetricV31,9.8,0.86475,0.99373
CVE-2017-5638,cvssMetricV31,9.8,0.94341,0.99948
CVE-2017-5645,cvssMetricV31,9.8,0.93926,0.99873
CVE-2017-5689,cvssMetricV31,9.8,0.94322,0.99941
CVE-2017-5792,cvssMetricV30,9.8,0.85886,0.99349
CVE-2017-5816,cvssMetricV30,9.8,0.90375,0.99589
CVE-2017-5817,cvssMetricV30,9.8,0.83652,0.99244
CVE-2017-5941,cvssMetricV31,9.8,0.77619,0.98928
CVE-2017-6077,cvssMetricV31,9.8,0.87681,0.9944
CVE-2017-6316,cvssMetricV31,9.8,0.81384,0.99121
CVE-2017-6326,cvssMetricV30,10.0,0.70462,0.98559
CVE-2017-6359,cvssMetricV30,9.8,0.78134,0.98957
CVE-2017-6360,cvssMetricV30,9.8,0.76651,0.98877
CVE-2017-6361,cvssMetricV30,9.8,0.90506,0.99596
CVE-2017-6526,cvssMetricV30,9.8,0.83145,0.99218
CVE-2017-6553,cvssMetricV30,9.8,0.74037,0.98736
CVE-2017-6622,cvssMetricV30,9.8,0.77352,0.98914
CVE-2017-6920,cvssMetricV30,9.8,0.73583,0.98716
CVE-2017-7269,cvssMetricV31,9.8,0.9444,0.99988
CVE-2017-7494,cvssMetricV31,9.8,0.943,0.99935
CVE-2017-7504,cvssMetricV30,9.8,0.90106,0.99576
CVE-2017-7525,cvssMetricV31,9.8,0.79898,0.99044
CVE-2017-7921,cvssMetricV30,10.0,0.94145,0.99906
CVE-2017-8046,cvssMetricV30,9.8,0.92421,0.99727
CVE-2017-8225,cvssMetricV30,9.8,0.79469,0.99021
CVE-2017-8229,cvssMetricV30,9.8,0.89728,0.99548
CVE-2017-8543,cvssMetricV31,9.8,0.77985,0.9895
CVE-2017-8917,cvssMetricV30,9.8,0.94471,0.99996
CVE-2017-9232,cvssMetricV30,9.8,0.74739,0.98779
CVE-2017-9248,cvssMetricV31,9.8,0.89874,0.99558
CVE-2017-9769,cvssMetricV31,9.8,0.77698,0.98934
CVE-2017-9791,cvssMetricV31,9.8,0.94345,0.99951
CVE-2017-9841,cvssMetricV31,9.8,0.94406,0.99974
CVE-2018-0101,cvssMetricV30,10.0,0.90646,0.99606
CVE-2018-0125,cvssMetricV31,9.8,0.72315,0.98649
CVE-2018-0127,cvssMetricV31,9.8,0.87936,0.99455
CVE-2018-0171,cvssMetricV31,9.8,0.89707,0.99547
CVE-2018-1000533,cvssMetricV31,9.8,0.8812,0.99462
CVE-2018-1000861,cvssMetricV31,9.8,0.94469,0.99995
CVE-2018-1002105,cvssMetricV30,9.8,0.90786,0.99613
CVE-2018-10094,cvssMetricV30,9.8,0.74917,0.98788
CVE-2018-10561,cvssMetricV31,9.8,0.9218,0.99706
CVE-2018-10562,cvssMetricV31,9.8,0.9411,0.99897
CVE-2018-10594,cvssMetricV30,9.8,0.79417,0.99019
CVE-2018-10660,cvssMetricV30,9.8,0.92297,0.99716
CVE-2018-10661,cvssMetricV30,9.8,0.89608,0.99541
CVE-2018-10662,cvssMetricV30,9.8,0.8323,0.99223
CVE-2018-10933,cvssMetricV30,9.1,0.79855,0.99042
CVE-2018-10942,cvssMetricV30,9.8,0.77532,0.98921
CVE-2018-11138,cvssMetricV31,9.8,0.86731,0.99389
CVE-2018-11510,cvssMetricV30,9.8,0.90665,0.99607
CVE-2018-1160,cvssMetricV30,9.8,0.90487,0.99595
CVE-2018-11686,cvssMetricV30,9.8,0.86665,0.99385
CVE-2018-12031,cvssMetricV30,9.8,0.80134,0.99052
CVE-2018-1207,cvssMetricV30,9.8,0.9374,0.99856
CVE-2018-1235,cvssMetricV30,9.8,0.73768,0.98724
CVE-2018-12464,cvssMetricV30,10.0,0.73979,0.98732
CVE-2018-12465,cvssMetricV30,9.1,0.82728,0.99196
CVE-2018-12533,cvssMetricV30,9.8,0.79632,0.99032
CVE-2018-1260,cvssMetricV30,9.8,0.81146,0.99107
CVE-2018-12634,cvssMetricV31,9.8,0.87204,0.99413
CVE-2018-1270,cvssMetricV31,9.8,0.89812,0.99554
